AFQ UQDO9XYT0L7P,AFQ,26.3,6602,173632,False,0.9032599,1
AFSD VAAHQ09OPU1X,AFSD,24.04,26626,640089,False,0.8400093,1
AFSI TNMFTGMMLISL,AFSI,41.995,273631,11491133,True,0.8808771,0.5
AFT UUEEZOQM9HT1,AFT,17.98,14499,260692,True,0.7443070,1
AFW V7QX5B8ZLO4L,AFW,25.44,9267,235752,False,0.8319441,1
AG USGI91RMTXET,AG,8.64,615657,5319276,True,1.0000000,1
AGA 2T,AGA,17.94,1702,30533,False,1.0000000,1
AGC TSWH3I87D4RP,AGC,7.65,42934,328445,True,0.6731029,1
AG R735QTJ8XC9X,AGCO,55.28,620096,34278906,True,0.9629734,1
AGD TKM4N6E26J51,AGD,10.42,12630,131604,True,0.7098476,1
AGEN RRYFU5N1AZQD,AGEN,3.15,219540,691551,True,1.0000000,1
AGF 2T,AGF,16.77,39020,654365,False,1.0000000,1
AGG SSC0EI5J2F6T,AGG,108.93,342523,37311030,False,0.9079143,1
AGI UA4SQEOJKFVP,AGI,8.49,184935,1570098,True,0.9748102,1
PXT R735QTJ8XC9X,AGII,49.57,90112,4466851,True,0.4826335,0.718649
AGIIL VA8ITTJCKBQD,AGIIL,24.25,16284,394887,False,0.7859628,1
AGIO VIHVU20BO679,AGIO,40.85,189624,7746140,True,1.0000000,1
FAMCK R735QTJ8XC9X,AGM,31.2,10683,333309,True,0.9143481,1
AGN R735QTJ8XC9X,AGN,165.86,1184149,196402953,True,0.9992186,1
AGNC U2N08SGALPWL,AGNC,23.63,2016539,47650816,True,0.6198164,1
AGNCB VQIDTG6S3885,AGNCB,24.69,26100,644409,True,0.7391708,1
AGNCP V5F85D5N3JHH,AGNCP,26.02,3090,80401,False,0.7778500,1
AGO SY2SA4YZ4UW5,AGO,24.93,1137708,28363060,True,0.9332828,1
AGQ U85WJOCE24BP,AGQ,58.49,169770,9929847,False,1.0000000,1
AGRO UTNTX5V274H1,AGRO,9.79,188316,1843613,True,1.0000000,1
AGRX VQS8ADUGURTX,AGRX,5.71,36964,211064,True,1.0000000,1
AGTC VP83T1ZUHROL,AGTC,22.03,43204,951784,True,1.0000000,1
AGU R735QTJ8XC9X,AGU,90.96,450188,40949100,False,0.8762616,1
AGX TVC3VTS86A1X,AGX,34.3,225655,7739966,True,0.9165499,1
PIOS R735QTJ8XC9X,AGYS,14.71,32745,481678,True,1.0000000,1
AGZ U7GAX8U02I5H,AGZ,112.39,2071,232759,False,0.9422291,1
AGZD VMIMJSS4X2SL,AGZD,50,2100,105000,False,0.9295505,1
AHC U02G802FESTH,AHC,12.04,48180,580087,True,0.6473526,1
AHGP TIIB7Z82AFS5,AHGP,65.75,9670,635802,True,0.6665571,1
AHH VGE2EUUBS2UD,AHH,9.84,27961,275136,True,0.7854013,1
AHL SU7Y8YE6CH9H,AHL,46.27,112483,5204588,True,0.9248853,1
AHP VLR216JERYAT,AHP,16.94,205249,3476918,False,0.8611171,1
AHPI R735QTJ8XC9X,AHPI,2.1,900,1890,True,1.0000000,2
AHS S9OHIQOEVVQD,AHS,11.94,234778,2803249,False,1.0000000,1
AHT SRHHJLTAP17P,AHT,10.85,694821,7538807,True,0.6697403,1
FBG R735QTJ8XC9X,AI,27.9,82455,2300494,True,0.5186640,1
AIA TXOSBV8QR5UT,AIA,48.8,8365,408212,False,0.9153351,1
AIB VBFUHXMRXISL,AIB,24.75,15421,381669,False,0.8091432,1
AIF VEG5O7VCCIG5,AIF,18.09,15820,286183,True,0.6788038,1
AIG R735QTJ8XC9X,AIG,54.94,4831304,265431841,True,0.9331262,1
AIMC TOHY4GC11NXH,AIMC,35.33,63489,2243066,True,0.9296237,1
AIN R735QTJ8XC9X,AIN,37.28,61579,2295665,True,0.9420503,1
AINV SXM1OJR3U15X,AINV,8.31,1090396,9061190,True,0.6418860,1
AIQ S6P5SJT0JN8L,AIQ,29.59,31234,924214,False,1.0000000,1
AIR R735QTJ8XC9X,AIR,26.38,252550,6662269,True,0.9590626,1
AIRI VHCJ24N8GHGL,AIRI,9.93,2690,26711,True,0.9123944,1
AIRM R735QTJ8XC9X,AIRM,49.41,243605,12036523,False,1.0000000,1
AIRR VOSCNK559P45,AIRR,19.05,11930,227266,False,0.9873500,1
AIRT R735QTJ8XC9X,AIRT,12.21,1500,18315,True,1.0000000,1
APZ R735QTJ8XC9X,AIT,48.99,99860,4892141,True,0.9145928,1
AIV R735QTJ8XC9X,AIV,31.92,793152,25317411,True,0.8776630,1
AIXG T6ZS0M802T7P,AIXG,14.18,21888,310371,False,1.0000000,1
AIY VHQBBFRLJ1PH,AIY,24.62,13058,321487,False,0.7641135,1
AIZ SVXZEUFT60DH,AIZ,69.38,474763,32939056,True,0.9231470,1
AJG R735QTJ8XC9X,AJG,45.89,423856,19450751,True,0.8872455,1
AKAM RP9Y0ZSHT205,AKAM,55.91,974286,54472330,True,1.0000000,1
AKAO VOTC3NIBCG9X,AKAO,14.27,31998,456611,True,1.0000000,1
AKBA VP17OEFNYHK5,AKBA,26.76,44057,1178965,True,1.0000000,1
AKER VNI2N5Y7O8KL,AKER,4.13,11424,47181,True,1.0000000,1
AKG 2T,AKG,1.85,99570,184204,True,1.0000000,1
AKOA R735QTJ8XC9X,AKO.A,19.77,58,1146,True,0.8962725,1
AKOB R735QTJ8XC9X,AKO.B,25,8511,212775,True,0.8875169,1
AKP SBSAXXUERZ39,AKP,13.2,5159,68098,True,0.8320633,1
MCT R735QTJ8XC9X,AKR,28.35,213825,6061938,True,0.8576695,1
AKRN R735QTJ8XC9X,AKRX,28.5,364023,10374655,True,1.0000000,1
AKS R735QTJ8XC9X,AKS,6.35,2136355,13565854,True,1.0000000,1
AL UVVL4QHQE8H1,AL,42.39,679322,28796459,True,0.9751217,1
ALB R735QTJ8XC9X,ALB,71.48,430608,30779859,True,0.9357744,1
ALCO R735QTJ8XC9X,ALCO,37.36,12516,467597,True,0.9717996,1
DUCK R735QTJ8XC9X,ALCS,8.62,499,4301,False,1.0000000,1
ALD UUZ3DNF5VC6D,ALD,49.12,987,48481,False,0.9398073,1
ALDR VQEG12Q3S7L1,ALDR,15.5,143435,2223242,True,1.0000000,1
ALDW VBRNV20SUKPX,ALDW,18.67,117567,2194975,False,0.6977756,1
ALDX VPMVIGHDN339,ALDX,6.55,3780,24759,True,1.0000000,1
MPL R735QTJ8XC9X,ALE,49.77,206933,10299055,True,0.8687634,1
ALEX V7WTTVG02739,ALEX,40.01,84171,3367681,True,0.6339060,1
ALFA V71BIVQLM1YD,ALFA,38.16,6175,235638,False,0.9997548,1
ALG R735QTJ8XC9X,ALG,54.05,19903,1075757,True,0.9781515,1
ALGN S1PYFJ8AMC11,ALGN,53.54,444830,23816198,True,1.0000000,1
ALGT TOB1ZSRUIDT1,ALGT,120.7,70661,8528782,True,0.9250973,1
ALIM ULZ5AW2MP4DH,ALIM,5.5,75384,414612,True,1.0000000,1
